id,학생 글,Sum score,Elo creativity,Elo depth,Elo coherence,Elo grammar,Creativity score,Depth score,Coherence score,Grammar mistake count,Answer,Plagiarism score,Story score,Best similarity ID,Best similarity score,without_stt_accuracy_score,without_stt_empty_score,without_stt_prosody_score,without_stt_toatal_score,with_stt_accuracy_score,with_stt_empty_score,with_stt_prosody_score,with_stt_toatal_score,transcribed
el491_9,"Hi everyone! Today, we’re going to explore a cool country called Korea.
The capital city of South Korea is called Seoul.
In Korea, people speak Korean and use an alphabet called Hangul.
Korean food is super tasty! One famous dish is Kimchi.
It is spicy, pickled vegetables that Koreans eat a lot almost every day.
Also, Korea has beautiful nature, including tall mountains and pretty beaches.
In Seoul, you can visit traditional old palaces like Gyeongbokgung.
Korean people are very friendly and love to share their culture.
Speaking of culture, Taekwondo is a martial art from Korea with amazing kicks and jumps.
Korea is a fantastic place with so many amazing things to eat and discover!
I hope you get to visit Korea and get to know about it more and more!
Thank you for listening!",48.3623848605989,1255.116456246896,1124.5673302282123,1114.7106755746215,1480.6591071920698,7,4,5,1,"Hi everyone! Today, we’re going to explore a cool country called Korea.
The capital city of South Korea is called Seoul.
In Korea, people speak Korean and use an alphabet called Hangul.
Korean food is super tasty! One famous dish is Kimchi.
It is spicy, pickled vegetables that Koreans eat a lot almost every day.
Also, Korea has beautiful nature, including tall mountains and pretty beaches.
In Seoul, you can visit traditional old palaces like Gyeongbokgung.
Korean people are very friendly and love to share their culture.
Speaking of culture, Taekwondo is a martial art from Korea with amazing kicks and jumps.
Korea is a fantastic place with so many amazing things to eat and discover!
I hope you get to visit Korea and get to know about it more and more!
Thank you for listening!",LOW,0,el728_7,0.1827072285871082,86.60502860235003,90.05,78.63214285714285,85.09572381983095,66.13045634920634,90.05,80.48333333333333,78.88792989417989,"Everyone, today we're going to explore a cool country called Korea. The capital city of South Korea is Goseo. In Korea, people speak Korean and use an alphabet called 한글. Korea food is super tasty. One famous dish is 김치. It is spicy, spicy, and vegetable that Koreans eat a lot almost every day. Also, Korea has beautiful nature, including the mountains and pretty beaches. In Seoul, you can visit traditional old places like Gyeongbokgung. Koreans people are very friendly and love to share their culture. Speaking of culture, 태권도 is a martial art from Korea with amazing kick and 점프. Korea is a fantastic place with so many amazing things to eat and discover. I hope you get to visit Korea and get to know about it more and more. Thank you for listening. Bye."
el185_9,"Hello, my name is Seo Yeon Lee. Today I'd like to talk about the movie called Inside Out. The movie is about emotions. There were not many characters in Inside Out 1, but more characters in appeared when Inside Out 2 was released. Next, I will tell you about my favorite character. Everyone loves Joy, but mine is different. My favorite character is Anger. Because when Joy was angry and sad, he comforted Joy. Anger is not always angry. However, I hate Anxiety. Because she almost broke the main character's brain. After watching the movie I thought about my emotions too. The most emotion that I feel is Anxiety. Because when I meet a difficult question I feel anxious. Especially mathematics. I can study mathematics with joy when I get easy mathematics questions. But when I get difficult mathematics tests, I feel anxious. And it gives me stress a lot. And I hope I could study mathematics with joy everyday. I hope all of my emotions live happily together with me.",47.93316384176075,1269.8155556255333,1142.6756646694546,913.1285157807862,1273.5124528989893,8,7,4,1,"Hello, my name is Seo Yeon Lee. Today I'd like to talk about the movie called Inside Out. The movie is about emotions. There were not many characters in Inside Out 1, but more characters in appeared when Inside Out 2 was released. Next, I will tell you about my favorite character. Everyone loves Joy, but mine is different. My favorite character is Anger. Because when Joy was angry and sad, he comforted Joy. Anger is not always angry. However, I hate Anxiety. Because she almost broke the main character's brain. After watching the movie I thought about my emotions too. The most emotion that I feel is Anxiety. Because when I meet a difficult question I feel anxious. Especially mathematics. I can study mathematics with joy when I get easy mathematics questions. But when I get difficult mathematics tests, I feel anxious. And it gives me stress a lot. And I hope I could study mathematics with joy everyday. I hope all of my emotions live happily together with me.",LOW,30,el403_8,0.155420418684982,91.58449874587686,88.48,86.46071428571429,88.84173767719705,91.96692821067822,88.48,89.39500000000001,89.94730940355942,"Hello, my name is Stanley. Today, I like to talk about the movie called inside out. The movie is about emotions. There were not many characters in inside out 1, but more characters appeared when inside out 2 was released. Next, I will tell you about my favorite character. Everyone loves Joy, but mine is different. My favorite character is angry. Because when Joy was angry and sad, he comforted Joy. Anger is not always angry, however, I hate anxiety because she almost broke the main character's brain. After watching the movie, I thought about my emotions too. The most emotion that I feel is anxiety, because when I meet a difficult question, I feel anxious, especially math. I can study math well when I get easy math questions. But when I get difficult math tests, I feel anxious and it gives me 스트레스 a lot and I hope I could study math with joy every day. I hope all of my emotions live heavily together with me."
el462_7,"한신초등학교 1학년 3반 55번
Environment Water Pollution

Did you ever learn about the environment? I learned environment in science class at my school. Frist of all, I will share the definition to everyone about the environment. The environment means everything around us. All our surroundings including the air, soil, water, plants, and animals make up the environment. For today, I will talk about water pollution. My name is Diana, and I am the first grade of Hanshin elementary school.
There are so many reasons to have water pollution in our world, today, I will talk about two things. Natural Causes and human causes of water pollution.
Natural causes of water pollution can occur through like volcanoes, algae blooms, animal waste, and silt from storms and floods. Especially during rainy season, water can spill over the river, and while that time, all the trash are mixing up together. And that causes water pollution.
A lot of water pollution comes from humans, too. Some of the companies have oil spills in the oceans and rivers. I think this is the biggest problem that causes water pollution. People must stop spilling oil so we can keep the water clean.
Thank you!",47.20721065905211,1106.01436168514,1281.65829785423,1003.974801379188,1294.4386662229774,6,6,4,3,"한신초등학교 1학년 3반 55번
Environment Water Pollution

Did you ever learn about the environment? I learned environment in science class at my school. Frist of all, I will share the definition to everyone about the environment. The environment means everything around us. All our surroundings including the air, soil, water, plants, and animals make up the environment. For today, I will talk about water pollution. My name is Diana, and I am the first grade of Hanshin elementary school.
There are so many reasons to have water pollution in our world, today, I will talk about two things. Natural Causes and human causes of water pollution.
Natural causes of water pollution can occur through like volcanoes, algae blooms, animal waste, and silt from storms and floods. Especially during rainy season, water can spill over the river, and while that time, all the trash are mixing up together. And that causes water pollution.
A lot of water pollution comes from humans, too. Some of the companies have oil spills in the oceans and rivers. I think this is the biggest problem that causes water pollution. People must stop spilling oil so we can keep the water clean.
Thank you!",LOW,0,el613_8,0.2549999863559017,85.28595679012346,84.49,83.79166666666667,84.52254115226339,78.48864999758568,84.49,81.70769230769231,81.56211410175933,"Did you ever learn about the environment? I learned environment is science glad at my school. First of all, I'll show the definition to everyone about the environment. The environment means everything around it. All of our surroundings, including the air, soil, water, plants, and animals make up the environment. For today, I'll talk about water pollution. My name is Diana, and I'm the first student to 반신하면 at your school. There's so many reasons to have water pollution in our world today. I'll talk about two things. Natural causes and human causes of water pollution. Natural causes of water pollution can occur through like volcanoes, algae, animals, and stones and fruits. Especially during rainy season, water can spill over the river. And while that time, all the trash are mixing up together, and that cause water pollution. A lot of water pollutions come from humans too. Some of the companies have oil spills in the oceans and rivers. I think this is the biggest problem that cause water pollution. People must stop filling oil so we can keep the water clean. Thank you!"
el686_9,"Pikachu: The Electric Pokémon Everyone Loves

Let me discuss about Pikachu, which is my favorite.

Pikachu is one of the most famous Pokémon characters with bright yellow fur and a lightning bolt-shaped tail. Pikachu is an Electric-type Pokémon, which means it can generate and control electricity. It has big round cheeks that store electricity, letting it use powerful moves like ""Thunderbolt.""

Pikachu is special because of its friendly and lively personality. And it represents friendship, adventure, and fun, showing that even small creatures can have amazing abilities and make a big impact. Therefore I think Pikachu’s charm and exciting adventures make it a favorite character.
",46.86617504681077,1175.5411355722902,1197.4250418626416,982.2736565390168,1399.1209843892373,7,7,5,2,"Pikachu: The Electric Pokémon Everyone Loves

Let me discuss about Pikachu, which is my favorite.

Pikachu is one of the most famous Pokémon characters with bright yellow fur and a lightning bolt-shaped tail. Pikachu is an Electric-type Pokémon, which means it can generate and control electricity. It has big round cheeks that store electricity, letting it use powerful moves like ""Thunderbolt.""

Pikachu is special because of its friendly and lively personality. And it represents friendship, adventure, and fun, showing that even small creatures can have amazing abilities and make a big impact. Therefore I think Pikachu’s charm and exciting adventures make it a favorite character.
",LOW,10,el641_7,0.3092212819929368,77.5523291925466,83.83,75.0375,78.80660973084886,76.13675607546575,83.83,76.75833333333333,78.90836313626636,"I love the electric Pokemon everyone loves, let me discuss about Pikachu, which is my favorite. Pikachu is one of the most famous Pokemon characters which brightens it up well and a lightening ball shape tail. Pikachu is an electric type Pokemon which means it can generalize and control electricity. It has big round cheeks that store electricity. Letting it use powerful moves like 던져 보트. Pikachu is special because of its friendly and lively personality. And it delivers and friendships adventure and fun, showing that even small creatures can have amazing abilities and make a big impact there. For I think Pikachu's strong and exciting character makes it a favorite character."
el574_8,"Today, I’d like to talk about my favorite animation, “One Piece”

""One Piece"" is a popular animated series about a young pirate named Luffy. He wants to find the greatest treasure, called the ""One Piece,"" to become the Pirate King. Luffy has a special power to stretch his body like rubber because he ate a magical fruit.

Luffy travels with his friends who each have unique skills and dreams. Through his travel, we can learn lessons about friendship, courage, and following dreams. 

In conclusion, ""One Piece"" is loved not only for its exciting stories but also for its important life lessons, inspiring people with its message of adventure, teamwork, and perseverance.
",45.967131911154375,1187.280681314986,1160.080353989692,892.0758190794945,1576.4319812193462,8,7,5,0,"Today, I’d like to talk about my favorite animation, “One Piece”

""One Piece"" is a popular animated series about a young pirate named Luffy. He wants to find the greatest treasure, called the ""One Piece,"" to become the Pirate King. Luffy has a special power to stretch his body like rubber because he ate a magical fruit.

Luffy travels with his friends who each have unique skills and dreams. Through his travel, we can learn lessons about friendship, courage, and following dreams. 

In conclusion, ""One Piece"" is loved not only for its exciting stories but also for its important life lessons, inspiring people with its message of adventure, teamwork, and perseverance.
",LOW,20,el610_8,0.2035018169576617,81.32999163146224,86.77,76.52777777777777,81.54258980307999,80.93079310344827,86.77,74.88,80.86026436781609,"Today, I'd like to talk about my favorite 애니메이션 원피스. 원피스 is a popular animated series about a young pirate named Ralphie. He wants to find the greatest treasure called the 원피스 to become the pirate's king. Ralphie has a special power to stretch his body. Like rubber, because he ate a magical fruit. Lucky travel with his friends who each have unique skills and dreams. Through his travel, we can learn lessons about friendship, courage, and following dreams. In conclusion, one piece is loved not only for its history, But also for its important life lessons inspiring people with its message of adventure, homework and Perseverance."
el261_6,"Fall and Harvest.

Hello everyone, my name is Matthew.

Today, I am going to talk about fall. Fall is a beautiful season. During this time, the leaves on the trees turn beautiful colors. Forests become filled with shades of red, orange, brown, and yellow. It is like nature is painting a beautiful picture.

In the fall, I love to collect colorful leaves and press them into a book.

Another thing I love about fall is feeling the crisp, cool air when I am outdoors. It is perfect for wearing cozy sweaters!

Being outdoors in the fall is the best. I love going for walks and hearing the ""crunch, crunch, crunch"" of fallen leaves under my feet. It is so peaceful that I can sometimes hear birds singing or chipmunks chittering in the trees. Fall is a wonderful season and my favorite time to be outside with my family.

Thank you for listening.
",45.468593845251426,1305.1111828131725,1033.5329639114905,930.5804932770238,1531.416422608196,8,6,5,0,"Fall and Harvest.

Hello everyone, my name is Matthew.

Today, I am going to talk about fall. Fall is a beautiful season. During this time, the leaves on the trees turn beautiful colors. Forests become filled with shades of red, orange, brown, and yellow. It is like nature is painting a beautiful picture.

In the fall, I love to collect colorful leaves and press them into a book.

Another thing I love about fall is feeling the crisp, cool air when I am outdoors. It is perfect for wearing cozy sweaters!

Being outdoors in the fall is the best. I love going for walks and hearing the ""crunch, crunch, crunch"" of fallen leaves under my feet. It is so peaceful that I can sometimes hear birds singing or chipmunks chittering in the trees. Fall is a wonderful season and my favorite time to be outside with my family.

Thank you for listening.
",LOW,30,el281_8,0.194021838924404,87.96764133302597,83.87,81.44615384615385,84.42793172639328,83.80107036257706,83.87,80.45555555555555,82.7088753060442,"Hello everyone, my name is Matt요. Today, I'm going to talk about fall. Fall this time, the leaves and cheese turn beautiful colors. Forest becomes the good shades of red, orange, brown and yellow. It is like nature is painting a beautiful picture. In the fall, I love to collect colorful leaves and pass them into a book. Another thing I love about fall is filling the crisp cool air when I am outdoorsy. It is perfect for wearing coldy sweaters. Being outdoorsy in the fall is the best. I love going for walks and hearing the crunch, crunch, crunch of a long leaves under my feet. It is so peaceful that I can sometimes 열, but singing or jimang, cheering in the teeth. fall is a wonderful season and my favorite time to be outside with my family. Thank you for listening."
el644_8,"Hello. My name is Sophia. 
I am in the second grade of elementary school.
Today, I will tell you about the most memorable trip
I have been on.
Last summer, I went to Malaysia.
One of the landmarks I saw was the Twin Tower. 
It was big and cool.
I experienced wind rap and went on a firefly tour. 
I also swam a lot in the hotel. It was fun.
My mom bought me a pretty bag in Shopping mall.
I ate Nashirmak and Bakute, which are famous in Malaysia.
They were sweet and delicious.
I also ate durian, but it smelled terrible.
I was extremely happy to go to the Kids Park and make a Malaysian friend.
It was able to experience to kindness of the Malaysian people.
I wanted to stay longer, but I had to come back to South Korea. 
If I get a chance next time, I'd love to visit Malaysia again.
Thank you so much for listening.",43.88603401450047,1283.9049671367295,1036.1356290804113,937.187750319564,1413.467496390849,7,6,5,1,"Hello. My name is Sophia. 
I am in the second grade of elementary school.
Today, I will tell you about the most memorable trip
I have been on.
Last summer, I went to Malaysia.
One of the landmarks I saw was the Twin Tower. 
It was big and cool.
I experienced wind rap and went on a firefly tour. 
I also swam a lot in the hotel. It was fun.
My mom bought me a pretty bag in Shopping mall.
I ate Nashirmak and Bakute, which are famous in Malaysia.
They were sweet and delicious.
I also ate durian, but it smelled terrible.
I was extremely happy to go to the Kids Park and make a Malaysian friend.
It was able to experience to kindness of the Malaysian people.
I wanted to stay longer, but I had to come back to South Korea. 
If I get a chance next time, I'd love to visit Malaysia again.
Thank you so much for listening.",LOW,80,el546_9,0.3330106128930464,87.85001264167931,76.37,80.69722222222222,81.63907828796718,86.68106277598758,76.37,79.06428571428572,80.70511616342444,"Hello, my name is Sophiea. I'm in the second grade of elementary school. Today, I'll tell you about the most memorial trip I have been on. Last summer, I went to Malaysia. One of the landmarks I saw was the Twin Tower. It was big and cool. I experienced windrush and went on a fire flyer tour. I also swim a lot in the 호텔, it was fun! My mom bought me a pretty bag in the 쇼핑몰. I did not 실망 and 바꾸색, which are famous in Malaysia. They were sweet and delicious. I also ate the 위한 but it was not terrible. I was extremely happy to go to the kids' party and Make a Malaysia friend. I was able to experience the kind of the Malaysia people. I wanted to stay longer, but I had to come back to South Korea. If I get a chance next time, I would love to visit Malaysia again. Thank you so much for listening."
el641_7,"Let  me  introduce my  favorite animation named Pokémon.
Pokémon is a super popular world loved by many people. It's about creatures called  Pokémon that people can catch, train, and battle. Pokémon are known for their  
different abilities, like breathing fire or controlling water.  
The goal for Pokémon trainers is to become the best by catching Pokémon, training  them, and battling others. The Pokémon world is colorful and full of adventures.  Pokémon battles are exciting and teach players about strategy and teamwork.  
Pokémon encourages creativity, imagination, and learning. It teaches about  friendship, perseverance, and working together. Overall, Pokémon is a fun and  exciting world that continues to bring joy to fans everywhere.  ",43.33783682358842,1211.5662992393502,1080.172025040404,957.9864694398432,1572.6803318230266,8,7,5,0,"Let  me  introduce my  favorite animation named Pokémon.
Pokémon is a super popular world loved by many people. It's about creatures called  Pokémon that people can catch, train, and battle. Pokémon are known for their  
different abilities, like breathing fire or controlling water.  
The goal for Pokémon trainers is to become the best by catching Pokémon, training  them, and battling others. The Pokémon world is colorful and full of adventures.  Pokémon battles are exciting and teach players about strategy and teamwork.  
Pokémon encourages creativity, imagination, and learning. It teaches about  friendship, perseverance, and working together. Overall, Pokémon is a fun and  exciting world that continues to bring joy to fans everywhere.  ",LOW,20,el686_9,0.3092212819929368,85.69017035595982,82.55,84.9,84.38005678531995,86.45555384158325,82.55,84.8111111111111,84.60555498423146,"Let me introduce my favorite animation named Pokemon. Pokemon is a super popular world loved by many people. It's about creatures called Pokemon that people can catch, train and metal. Pokemon are known for their different abilities like breeding, fire, or controlling water. The goal for a Pokemon trainer is to become the best by catching Pokemon, training them and battling others. The Pokemon world is colorful and full of adventures. Pokemon battles are exciting and teach players about strategies and team work. Pokemon encourages creativity, imagination and learning. It teaches about friendship, perseverance and working together. Overall, Pokemon is a fun and exciting world that continues to bring joy to fans everywhere."
el477_7,"jHello. everyone! My name is June. 
Today, I want to talk about my favorite sport  soccer. 
Soccer is a fun sport played with a round ball on a big field. 
Two teams try to score goals by kicking the ball into the other team’s net.  
I love soccer because it’s fun and exciting. I play soccer with my friends during recess.
 Playing soccer with my friends is always fun and we get to work together as a team.
. I love the teamwork and strategy involved in the game. 
Playing soccer with my team has taught me how to cooperate and support others.
Soccer is not just about winning. It’s about having fun and working together.
My favorite part of soccer is making a great pass or scoring a goal. 
Soccer is an exciting sport that keeps me moving and having fun.
My favorite player is Messi, and I want to be as good as him someday. 
I also enjoy watching soccer games on TV and cheering for my favorite teams with my dad.
Soccer is a great way to make friends and enjoy the outdoors. 
And playing soccer helps me stay strong and healthy.
Thank you for listening. 
",43.19339759013414,1159.2895271276925,1125.5285958448471,1070.024883898771,1502.7025040832857,7,7,5,1,"jHello. everyone! My name is June. 
Today, I want to talk about my favorite sport  soccer. 
Soccer is a fun sport played with a round ball on a big field. 
Two teams try to score goals by kicking the ball into the other team’s net.  
I love soccer because it’s fun and exciting. I play soccer with my friends during recess.
 Playing soccer with my friends is always fun and we get to work together as a team.
. I love the teamwork and strategy involved in the game. 
Playing soccer with my team has taught me how to cooperate and support others.
Soccer is not just about winning. It’s about having fun and working together.
My favorite part of soccer is making a great pass or scoring a goal. 
Soccer is an exciting sport that keeps me moving and having fun.
My favorite player is Messi, and I want to be as good as him someday. 
I also enjoy watching soccer games on TV and cheering for my favorite teams with my dad.
Soccer is a great way to make friends and enjoy the outdoors. 
And playing soccer helps me stay strong and healthy.
Thank you for listening. 
",LOW,20,el575_9,0.4585363243135635,85.10175418583724,86.42,80.8235294117647,84.11509453253397,73.7916157916158,86.42,74.01153846153846,78.07438475105143,"My name is Jin. Today, I want to talk about my service for soccer. soccer is fun for playing with a round ball on a big field. Two teams try to score goals by kicking the ball into the other team's net. I love soccer because it's fun and exciting. I play soccer with my friends during recess. Playing soccer with my friend is always fun and we get to work together as a team. I love the 팀워 and 스트레러지 involved in the 게임. Playing soccer in my team has taught me how to go perfect and sport well. soccer is not just about winning, it's about having fun and working together. My favorite part of soccer is making a great pass or scoring a goal. Soccer is an exciting sport that keeps me moving and having fun. My favorite player is Nancy, and I want to be as good as him sometimes. I also enjoy watching soccer games on TV and cheering for my favorite team with my dad. soccer is a great way to make friends and enjoy the outdoors. And playing soccer has me staying strong and healthy. Thank you for listening."
el545_8,"My Favorite Sports

Hello ladies and gentlemen. My name is Seunghee Yoon. I really like to exercise, so I want to tell you all about the sports activities that I like to do.  

First, I love to play dodgeball. I often play with my best friend. I am very good at dodgeball, but my friend is even better, so he usually wins.

Next, I enjoy riding my bicycle. I ride my bicycle every day. I mostly ride around my home with friends or I go to the bike path next to the river. 

Finally, my favorite sport is badminton. My dream is to be a badminton player. I really like to go to the badminton courts with my best friend. While he might beat me in dodgeball, I always win at badminton.  It feels great to see myself get better and better after lots of practice.

I like exercise because it is good for my body.
I work out a lot and it makes me healthy.

Thank you for listening.
",42.46793324323783,1155.538587542961,1100.6005494852627,1036.5802540258885,1686.6157413953536,7,6,5,0,"My Favorite Sports

Hello ladies and gentlemen. My name is Seunghee Yoon. I really like to exercise, so I want to tell you all about the sports activities that I like to do.  

First, I love to play dodgeball. I often play with my best friend. I am very good at dodgeball, but my friend is even better, so he usually wins.

Next, I enjoy riding my bicycle. I ride my bicycle every day. I mostly ride around my home with friends or I go to the bike path next to the river. 

Finally, my favorite sport is badminton. My dream is to be a badminton player. I really like to go to the badminton courts with my best friend. While he might beat me in dodgeball, I always win at badminton.  It feels great to see myself get better and better after lots of practice.

I like exercise because it is good for my body.
I work out a lot and it makes me healthy.

Thank you for listening.
",LOW,20,el454_9,0.2958800385357281,86.53392183975829,91.61,77.23333333333333,85.12575172436387,71.6004521004521,91.61,69.8,77.6701507001507,"Hello everyone, my name is 승희윤, I really like to exercise so I want to tell you about the sports activities that I like to do. First, I love to play dodgeball, I often play with my best friends, I am very good at dodgeball. Frand is even better so he usually win. Next, I enjoy riding my bicycle, I ride my bicycle every day, I mostly ride around my apartment with friends before I go to the bike paths next to 무십리버. Finally, my favorite sports is 배드민턴. My dream is to be a 배드민턴 player, I am lucky because there is a huge 배드민턴 샌들 and my 업무. About my building, I really like to go to the 배드민턴 course with my best friend while he might meet me in those. I always win at 배드민턴, it feels great to see myself get better and better after I practice. I like to exercise because it is good for my body, thank you for listening."
el541_9,"My Favorite Sports
Hello, my name is Ryan. And I'm 10 years old. Among all my school subjects, I enjoy physical education the most because I find active exercise really fun. Today, I'd like to tell you about jump rope and soccer, two of my favorite sports.
First, jump rope is a simple activity which I can jump while turning a rope with my hands. I can do it anytime and anywhere. One of the best things about jump rope is that it helps me grow taller. I've been attending a jump rope academy for the past year, and thanks to that, I won first place and improved my physical strength.
Second, soccer is a sport which you score by getting the ball into the opponent's goal. To play well, you need good accuracy and speed. Recently, I played soccer with my friends, scored a goal, and we won the game! I felt really happy.
Thank you for listening. Bye!
",40.50529853839025,1160.9385625446089,1094.610206253012,965.2607682492456,1395.0422603581867,6,6,5,2,"My Favorite Sports
Hello, my name is Ryan. And I'm 10 years old. Among all my school subjects, I enjoy physical education the most because I find active exercise really fun. Today, I'd like to tell you about jump rope and soccer, two of my favorite sports.
First, jump rope is a simple activity which I can jump while turning a rope with my hands. I can do it anytime and anywhere. One of the best things about jump rope is that it helps me grow taller. I've been attending a jump rope academy for the past year, and thanks to that, I won first place and improved my physical strength.
Second, soccer is a sport which you score by getting the ball into the opponent's goal. To play well, you need good accuracy and speed. Recently, I played soccer with my friends, scored a goal, and we won the game! I felt really happy.
Thank you for listening. Bye!
",LOW,30,el477_7,0.3253020317695277,88.5745828634484,93.93,79.52857142857144,87.34438476400662,86.8756723074905,93.93,81.5090909090909,87.43825440552713,"Hello, my name is Ryan and I'm 10 years old. Among all my school subjects, I enjoy physical education the most because I find active exercise really fun. Today, I'd like to tell you about jump, jump and soccer, two of my favorite sports. But Jump rope is a simple activity which I can jump while turning a rope with my hands. I can do it anytime and anywhere. One of the best things about jump rope is that it helps me grow taller. I've been attending a 점프로프 아카데미 for the past year, and thanks to that, I won first place and improved my jump. Second, soccer is a sports which you score by getting the ball into the opponents' goal. To play well, you need good accuracy and speed recently. I play soccer with my friends, score a goal and we won the game. I felt really happy. Thank you for listening. Bye."
el618_8,"For the speaking contest, I’m going to talk about legos which is my favorite toy. When I was 5 years old, I saw my dad browsing the Lego site on the computer and got interested in lego right away. When I turned into 6 years old, I got my first own lego which I played with my little sister. But after playing with it 10 times, I lost them which made me unhappy. When I became 7 years old, the LegoLand Korea Resort first opened. Since I was very interested in lego, I visited there right away. In LegoLand there were movie theaters and places where we can make legos. Since it was so much fun visiting there, I still love to visit LegoLand to this day. The reason I love legos is because I can make everything with legos. When I say everything, it literally means everything because I can make statue, house and even buildings! Even though  there are some hard times making legos since it needs patience and time, when I finish making legos I feel a sense of accomplishment and feel proud of myself. I plan to keep playing with legos in the future! Thank you.",40.43239827706075,1196.0352579004852,1074.4153385013042,835.9992996314804,1361.586840537428,8,6,5,4,"For the speaking contest, I’m going to talk about legos which is my favorite toy. When I was 5 years old, I saw my dad browsing the Lego site on the computer and got interested in lego right away. When I turned into 6 years old, I got my first own lego which I played with my little sister. But after playing with it 10 times, I lost them which made me unhappy. When I became 7 years old, the LegoLand Korea Resort first opened. Since I was very interested in lego, I visited there right away. In LegoLand there were movie theaters and places where we can make legos. Since it was so much fun visiting there, I still love to visit LegoLand to this day. The reason I love legos is because I can make everything with legos. When I say everything, it literally means everything because I can make statue, house and even buildings! Even though  there are some hard times making legos since it needs patience and time, when I finish making legos I feel a sense of accomplishment and feel proud of myself. I plan to keep playing with legos in the future! Thank you.",LOW,70,el621_7,0.2173699497792788,89.62205888653257,86.33,82.96333333333334,86.3051307399553,94.34721280762734,86.33,87.38076923076923,89.35266067946553,"For the 스피킹 contest, I'm going to talk about legos which is my favorite toy. When I was 5 years old, I saw my dad browsing the 레고 sites on the computer and got interested in 레고 right away. When I turned into 6 years old, I got my first LUE 레고 which I played with my little sister. But after playing with it 10 times, I lost them which made me unhappy. When I became 7 years old, the 레고랜 커리어 레젯 first opened.Since I was very interested in 레고, I visited there right away. In 레고랜, there are movie theaters and places where we can make legos. since it was so much fun visiting there, I still love to visit 레고랜 to this day. The reason I love legos is because I can make every single 레고. And I see everything It literally means everything. Because I can make statue, house and even buildings. Even though, there are so hard times making legos since it needs patience and time. When I finish making legos, I feel a sense of accomplishment and feel proud of myself. I plan to keep playing with legos in the future. Thank you!"
el492_8,"Hi everyone!
Today, I want to share something really exciting with you.
MY DREAM! 
I want to be a doctor when I grow up.
Being a doctor means helping people feel better when they’re sick.
Doctors work in hospitals and clinics to take care of patients.
They help people by giving them medicine and advice. Sometimes they give surgery too. 
They also need to practice their skills in medical school.
And I’m excited to learn about how our bodies work.
I want to study hard and perform well in school to make my dream come true.
My dream of being a doctor makes me excited about the future.
Thank you for listening about my dream. ",40.39359616164347,1139.1721843568807,1110.6903780535267,1108.9366426365805,1287.238572235507,6,5,5,2,"Hi everyone!
Today, I want to share something really exciting with you.
MY DREAM! 
I want to be a doctor when I grow up.
Being a doctor means helping people feel better when they’re sick.
Doctors work in hospitals and clinics to take care of patients.
They help people by giving them medicine and advice. Sometimes they give surgery too. 
They also need to practice their skills in medical school.
And I’m excited to learn about how our bodies work.
I want to study hard and perform well in school to make my dream come true.
My dream of being a doctor makes me excited about the future.
Thank you for listening about my dream. ",LOW,20,el490_8,0.3143184382512117,81.77649144836644,80.1,77.525,79.80049714945548,74.78881766381767,80.1,72.6625,75.85043922127255,"As I learned today, I want to share something really exciting with you. My dream, I want to be a doctor when I grow up. Being a doctor means helping people feel better when they are sick. Doctor works in hospital and clean it to take care of patients. They help people by giving them medicine and advice. Sometimes they give surgery too. They also need to be Practice their skills in medical school. And I am excited to learn about how our bodies works. I want to study hard and problem well in school to make my dream come true. My dreams of being a doctor makes me exciting about the future. Thank you for listening about my dreams."
