id,without_stt_accuracy_score,without_stt_empty_score,without_stt_prosody_score,without_stt_toatal_score,with_stt_accuracy_score,with_stt_empty_score,with_stt_prosody_score,with_stt_toatal_score,transcribed
el680_9,89.52791718085837,98.98,86.9346153846154,91.8141775218246,93.00913547237076,98.98,89.61500000000001,93.86804515745693,"Hello, my name is 김성준, a 3rd grade at Toa Elementary School. If you have emigrated or plan to go, why do you emigrate? I would like to talk about the main causes of immigration in the 5,000 years history of our country. Why man the Chinese refugees to go to the sea about 2400 years ago isn't early immigrant known in history books. Then, at the end of the Three Kingdom period, the refuges of Goryeo and Bejie collapsed by Sylla, migrated to China or Japan. during the Goryeo Dynasty, the kind of people who collapsed by Mongolia came to Goryeo. during the 임진 war from 1592 to 1598. Many skill parts of 조시안 were forced to move to Japan. And during the Japanese colonial period from 1910 to 1925, people moved to China or Russia to compete for independence. Today, Korean emigrate for various reasons, such as business, overseas employment, studying about marriage or self-satisfiction. according to the history, I think that most of immigration was for the comfortable and rich life. I hope that Korea will become a safe and rich country where people from all over the world want to visit or to live. Thank you for listening."
el454_9,84.90109268096884,88.05,80.1,84.35036422698961,83.75839325670152,88.05,78.19285714285715,83.33375013318623,"Hello, my name is Lily, I am 10 years old and I am in the third grade. Today, I am going to talk about my little 자세. To begin with, I get up at 7 o'clock in the morning, then I make my bed because it is my 저 to 기말을 늦게 해. Next, I brush my hair and teeth before going to school. I always like to have my 마을 around the house, so I sit at the table for breakfast. Of course, I also have to do the dishes after we eat breakfast together. Then I will get my school bag by myself and go to school. After school? I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I often read a lot of books at home on my free time. Finally, after telling my parents good night, I lie in my bed and go to sleep in my room. I am glad I can do all my 일 just by myself."
el729_9,89.74023173795901,96.38,89.3931818181818,91.8378045187136,94.39946402803545,96.38,91.0095238095238,93.92966261251975,"Hello everyone, I'm 김서현 and I'm a third grade student at 명원 elementary school. I want to talk about how we can live together on Earth and protect it. Do you know the magazine time? Every month they pick a new personality feature. however, in 1998 something special could. They didn't feature a person but picked Earth. People were concerned about what would happen if Earth got sick. It was a serious problem, because the main cause was due to humans. So, can we live with some biases with Earth? Yes. If we protect Earth, we can live together in harmony. We must start to protect Earth, because it's essential for our lives and future. Here are some simple ways we can protect our earth. First, the most important thing is recycling. You can do this by trashing correctly, like plastic bottles going into the recycling. I wish to invite you to recycle correctly too. second, blogging. This is where you pick up trash while jogging. Plogging helps you stay healthy by exercising, but you can clean up the earth at the same time. The best place would be the beach, as it's often polluted very easily. By doing these things, we can make the messes dry towards helping earth. Thank you for listening."
el490_8,88.90117679812374,98.27,80.41666666666667,89.1959478215968,85.47039565826331,98.27,81.71666666666667,88.48568744164334,"Hi everyone, today I want to tell you about my biggest dream, my dream job, my dream job is to be a model. I'm really excited to share why this is my dream and what it means to me, so let's get started. First, let me explain what model is. A model is someone who shows clothes and accessories to help designers to sell them. Motals often appear in magazines on long ways and in ads. It sounds like a fun job doesn't it? Not only that, my mom is a model so I want to be like her every time I see her also if I've always loved pretty things. When I was really little, I used to play, dress up, and make fashion shows with my friends. It was so much fun. As I grew up, I started to think, Hey, I want to do this for real. I am excited about the 졸업 ahead, the opportunity to learn and become an amazing model. Thank you for listening about my 졸업, I hope you enjoyed it."
el177_7,88.4248677248677,89.11,85.02333333333334,87.51940035273367,79.86013986013987,89.11,80.25,83.07337995337996,"Hi everyone, my name is 반준. Do you like to pick early insects? Most people don't, but I have insects. My dream is to become an insect science or an pharmacist when I grow up. I think insects are interesting because they are so many different kinds. I want to tell you about my favorite insect of praying mantis. The praying mantis looks scary. They have long thin bodies with sharp looking front legs that are a band. Like they are praying, mantis stand on their four high legs as they still hungry and wait for their prey. They like to eat pets like grasshop and ants. That's why I think farmers like to pray mantis too. The mantises' enemy are wasps. They fight them when they come close. So I hope you can see how some of these creepy, cloudy creatures are our friends. What is your favorite insect?"
el541_9,88.5745828634484,93.93,79.52857142857144,87.34438476400662,86.8756723074905,93.93,81.5090909090909,87.43825440552713,"Hello, my name is Ryan and I'm 10 years old. Among all my school subjects, I enjoy physical education the most because I find active exercise really fun. Today, I'd like to tell you about jump, jump and soccer, two of my favorite sports. But Jump rope is a simple activity which I can jump while turning a rope with my hands. I can do it anytime and anywhere. One of the best things about jump rope is that it helps me grow taller. I've been attending a 점프로프 아카데미 for the past year, and thanks to that, I won first place and improved my jump. Second, soccer is a sports which you score by getting the ball into the opponents' goal. To play well, you need good accuracy and speed recently. I play soccer with my friends, score a goal and we won the game. I felt really happy. Thank you for listening. Bye."
el383_40,0.0,78.95,0.0,26.316666666666666,2.0,78.95,18.9,33.28333333333333,"안녕하세요, contest assistant 4입니다."
el356_9,19.333333333333332,73.99,25.35333333333333,39.55888888888888,3.142857142857143,73.99,6.3,27.810952380952376,"알에 녹음하기 button을 누르고, 빗소리가 들리면 녹음을 시작하세요. 빗소리와 동시에 녹음을 시작하면 아픕는 녹음이 안 될 수 있습니다. 빗소리가 난 후 약 3층 후에 녹음을 시작하시기 바랍니다. 녹음을 마치셨으면 들어보기 button을 눌러서 정상적으로 녹음이 되었는지 확인하세요. 제 녹음에 필요하면 다시 녹음하기 button을 눌러서 제녹음하세요. 일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱삼일곱� One, two, one, three."
el552_9,92.1987515408568,93.49,85.17894736842106,90.28923296975928,23.744311715331452,93.49,42.72,53.31810390511048,"Hello, ladies and gentlemen, my name is Jihun. Today, I will tell you about my family. First, the oldest person in my family is my grandma. My grandma is old but she looks very good for her age. My dad is my favorite person, because my dad is brave and kind. I also love my mom. My mom is a kind lady and she is very pretty. My oldest sister is 16 years old. She is scary and quiet, but she always tells me to go away. But I love my sister and I know that she is just growing up. Last, my younger brother is 8 years old. He is funny and cute, but he is so noisy. We do many fun things together as a family. We enjoy playing board games like 부루마블. It is exciting trying to win. We always eat dinner together too. We talk a lot about our days and share good memories. It feels so nice to spend time with each other. I love my family more than anything in the homework, thanks for listening."
el593_8,75.66736847201001,69.53,78.8,74.66578949067001,66.20333729451376,69.53,77.18333333333334,70.97222354261571,"Hello, everyone! What's up today? I'm sure to give you a unique peek into the future. I'm a little girl who traveled back from the future and I'm eager to show you all the incredible things I've seen. First off, you can travel to any place you want in a blink of an eye. You could have breakfast in Paris, lunch in New York. All about leaving your home. Imagine the fun of exploring new places every day without packing a single bag. Now, let's talk about a special potion that are providing one of the most amazing experience I have. Talking to animals. Yes, you heard me right? Thanks to this magical potion, I could communicate with my adorable puppy. Just imagine the joy of understanding your pet's thoughts and feelings. It's a heartwarming experience. Thank you all for join me on this journey to the wonders of tomorrow. I'm ready to be amazed, because the future is bright and full of all the possibilities."
el291_7,84.89402200796724,90.83,79.44117647058823,85.05506615951849,87.69694093565236,90.83,80.61333333333334,86.38009142299524,"Three wishes. If I can wish for any three things in the world, I will make these three wishes. First, I wish for everything I do will have a good result. The process of trying hard and doing my best is the most important, but if the result is also good, I will feel good, a good result will be confidence to take on other challenges. second, I wish everyone I know will be healthy. I think health is the most important thing in a life. When you are sick, your daily life becomes difficult. Being sick is sad. And if you are healthy, everything is fine. Stud, I wish the art will be clean. Poll is making our art very sick. Sometimes people make the art very dirty. We all need to help keep our art clean. We can help by picking up garbage when we see it. A good way to help the artist to recycle when we can recycle paper, plastic and glass, we can use some things many times before we throw them away. Our art is a beautiful place, we need to protect it."
el694_8,69.52702584452585,82.67,71.95333333333333,74.71678639261972,65.05738379267791,82.67,69.40555555555557,72.37764644941116,"Hello everyone, my name is 오롤라. Today, I want to tell you about two things I did during my summer vacation. First, I went to the 왈플, I went to the 왈플, with my family, Wendy was at the 왈플, we ate fresh fruits and went inside. I did some 스트레칭 before I went into the water and played with bugs. I had 아이스크림 and 핫도그스톤. It was really fun. Then I went to 광명 cave. The cave was very cold and dark. But it was very interesting because I saw many bats and fish, also I watched movies and took many pictures. There was also a video about 보켓너, but it was too scary for me. I almost ran away. I had fun during the summer vacation and I Already miss my summer. Thank you for listening to my story. Bye Bye."
el462_7,85.28595679012346,84.49,83.79166666666667,84.52254115226339,78.48864999758568,84.49,81.70769230769231,81.56211410175933,"Did you ever learn about the environment? I learned environment is science glad at my school. First of all, I'll show the definition to everyone about the environment. The environment means everything around it. All of our surroundings, including the air, soil, water, plants, and animals make up the environment. For today, I'll talk about water pollution. My name is Diana, and I'm the first student to 반신하면 at your school. There's so many reasons to have water pollution in our world today. I'll talk about two things. Natural causes and human causes of water pollution. Natural causes of water pollution can occur through like volcanoes, algae, animals, and stones and fruits. Especially during rainy season, water can spill over the river. And while that time, all the trash are mixing up together, and that cause water pollution. A lot of water pollutions come from humans too. Some of the companies have oil spills in the oceans and rivers. I think this is the biggest problem that cause water pollution. People must stop filling oil so we can keep the water clean. Thank you!"
el610_8,96.69503309741405,88.7,90.54761904761905,91.98088404834436,96.68439003126504,88.7,90.525,91.96979667708835,"Hello, my name is bobo and today I'm going to talk about my brother. His name is Gregory, but many people call him Greg. Everyone says he is good at math and science, but I don't think so. I think I am better than him. His nickname is broccoli. It is because he has long hair. His hair is long because he likes the soccer player Holland. But his hair is so long that when everybody saw him for the first time, they thought he was a girl, sometimes even at the bathroom too. Also, he says he is the prettier person in his class. He cheeses me every day. Once I send an 이메워, they give advice to people that have problems. Then my problem was in the newspaper. So I was very glad. He likes playing soccer very much, but he always gets hurt because he falls a lot. One time he had to wear a cast, but when he wore a cast he kept playing soccer. He also likes Aiden more than me. Aiden is one of my classmates who live in the same apartment. He likes cats and his favorite color is blue. He is good at playing video games. I sometimes play video games with him. Thank you for listening."
el623_7,79.9468253968254,71.8,81.84333333333333,77.86338624338624,79.82374847374848,71.8,81.90384615384616,77.84253154253155,"Many fish in the ocean. Hi, I'm 아현. Now, I'm going to tell you a story. Many fish in the ocean. The ocean is blue. The ocean is big. There are many fish in the ocean. There are big fish, there are small fish. There are five fish. The big fish eat the small fish. The fat fish eat the small fish. The fisherman catch all the fish. The people eat all the fish. Thank you for listening to my speech. Bye-bye."
el676_6,89.58436813186813,88.88,82.82499999999999,87.09645604395604,85.81329695767197,88.88,78.95,84.54776565255732,"There are 3 things I can't live without first, I can't live without my family. They love and support me every day whether I need help with my homework or just want to play. My family is always there for me. Second, I can't live without my friend. We play games, go on adventures, and help each other. Friends are important because they make every day better and less lonely. Finally, I can't live without my favorite books. Books take me to new worlds and let me learn interesting things. In conclusion, my family, friend, And books are the 3 things I can't live without, they make my life Joyful and full of adventure and I'm thankful for them every day."
el642_8,83.12203572289779,97.95,80.0,87.0240119076326,83.5778664737744,97.95,78.95555555555555,86.82780734311,"Po Choco, the cute and caring character. Today, I'm going to talk about my favorite character, Po Choco. Po Choco is a cute and friendly character from Sally. The same company that created Hello Kitty. She is a chubby girl with a round face, big eyes and a true smile. 보챠쿨 loves to have fun, enjoy life and try different taste treats. She often wears casual clothes like T-shirts and shirts. 보챠쿨 is special because she presents fun and positivity. She loves hanging out with friends and always has a happy attitude. That's why people like her for her bright colors and easy-going personality. You can find for 찾고 on many products like toys stationally and clothes.활출 for design makes these items popular with both kids and adults and by having items with them. It's design, it reminds us to enjoy life and be happy. Overall, she brings joy and smiles to everyone who seats her."
el533_9,93.96966014309764,93.14,92.73541666666665,93.28169226992144,95.43773323295063,93.14,93.26739130434783,93.94837484576617,"Do you like stories? I love stories. I'm thrilled when I can be transported to a mind blowing place, and all the more so when I'm the one who creates it. I believe stories shape the world we live in and connected the people we live with. I want to be a writer who writes those amazing stories. First, stories change the world. Every day we dream of a better world. With the bold imagination of writers, anything can happen in the stories. We can glimpse an inconceivable world. Imagine a microchip in your brain that lets you finish homework in the blink of an eye, or veggie patches on your cheek so that you can skip eating broccoli. I bet most of the ideas that I hear in fiction will become reality. Isn't it amazing? Furthermore, stories connected people. Recently, I read a book called Kate's Marvelous medicine by AtomK. I couldn't help but run to my mom and laugh with her whenever I came across hilarious sentences. I'd love to chat with anyone about the books I read. I think stories are the spaces where everyone can connected, regardless age, gender, or location. Inside me are all types of seeds. Some are big, glassy and strippy. Some are bright, pungent and noisy. each seed holds its own story. Some fidgety stories wruggle inside the seats so hard that I have to let them free so that they can unfurl themselves. That's how I cultured a beautiful story garden. To all my soon-to-be-Readers, would you visit my lovely garden?"
el550_9,90.81251748251749,72.85,80.78333333333333,81.48195027195028,86.56520562770562,72.85,74.55416666666666,77.98979076479077,"Hello, my name is Viki and I'm 10 years old. Today, I'd like to introduce my family. First, let me tell you about my mom. She is incredibly kind and always makes the most delicious meals for us. Next is my dad. He's very friendly and I enjoy spending time with him. I eat delicious food with him and watch TV together. Now, let me introduce my pet. His name is Morka and he is a lizard. He is my special pet. And he absolutely loves to eat food. In fact, he's probably the most popular member in my family. He also comforts me when I'm feeling down. That's the end of my favorite introduction. Thank you for listening and goodbye."
el139_7,83.27011269527573,95.12,79.20500000000001,85.8650375650919,74.44666476493452,95.12,78.91363636363637,82.82676704285696,"My favorite, hello, I'm 손빵, I'm 8일 로, today I'll tell you about all of the things that I do and I'm not as good. I like to make cookies, I make 라면 cookies with my dad. They are so yummy, I do my homework every day because I am a good student. When I am free time, I write comic books, listen to music and paint pictures. I can paint colorful pictures of my family very well. I also play board games and table tennis. I play with my mom and dad, I like to wait, hurry, hurry, school's out for the day, time to go home, come with me, let's go home and play, hurry, hurry, let's play over again. Let's watch TV and listen to music, choose a comic book and let's read it together. It's a fun, there are so many things to do after I do my homework, and it is more fun to do that. With friend and family, thank you for listening."
el191_9,76.23798941798943,85.34,71.33333333333333,77.63710758377425,55.917240798417275,85.34,71.37666666666667,70.87796915502798,"Hello, my name is 사랑서, what do you like to do during summer vacation, I had a great summer vacation this year. I went fishing and snuggling on 제조알랜 on the first day of our trip, we arrived at the 호텔 and checked in on the second day, we went to a 풀빌라 where there was a nice swimming pool that I spent 2 days in the house in the countryside. I swim in the sea and caught a blue crayon. On the last day, I went fishing on a first fishing boat but I couldn't catch any fish. We moved to a new place. There were many fish but there were several jumpers. It was an amazing trip. I can't wait to travel again. Thank you for listening."
el628_8,72.91016381766381,78.71000000000001,72.98666666666666,74.86894349477683,61.06264832089135,78.71000000000001,71.13636363636363,70.30300398575166,"I have an interesting education problem. His 집 is one of the world's oldest civilizations and his history is fascinating. It's at the farest point in our country. When you think of his 집, welcome to my pyramid, right? These pyramids will build that stone so ancient if you're kings, queens, and nobles. To protect the treasure inside the robot, they were construction later. It's more than the one bellow. Then, even at the stars, the Pyramids look taller. The Pyramids were well known for their animal-size and perfect shape. Without more on tools, it's a mystery how the ice and wood and shape the two stones. Their architecture skills are really truly remarkable. If you visit, you'll also see it. The Spings giant fish with the body of Ryan and the head of Sean. The Spings has guard the Pyramids for thousands of years. But the Pyramids and the Spings are the incredible skills of the ancient Egyptian. Thank you for listening."
el698_8,86.24126835534157,95.85,82.125,88.07208945178053,87.12751679976745,95.85,83.64782608695651,88.87511429557465,"Should people eat breakfast? Mostly all people in the world eat breakfast, or they eat lunch. however, some people state that it is okay to just eat breakfast, I believe we shouldn't. These reasons that I want to say was they why we should eat breakfast. First, energy, second, 배과생활, and last, for 한꺼번에. First, people eat energy in the morning when people wake up, but some people those up and have a little bit of energy. When we wake up, we have plenty of energy, but when we those up, we가 cut off energy. So we need breakfast to fill up our energy until we wake up. second, we need breakfast to focus. If we don't eat any food, our ham might be full of only food though. So if we 제가 탔, we might fail it. We might get back race. Small things cause big trouble in the future. Last, we might suffer from hungry. If we get hungry in school, we must say, teacher, I'm hungry, but then the teacher will be annoyed, but if it happens several times, the teacher will be mad. Also, it can disturb other classmates. It is okay to be hungry when it's close to lunch time, but not the know. In conclusion, we should eat breakfast. It is because of energy loss, loss of focus, and we myself are hungry. These are bad because we might get schooled from our teacher's parents. We need to eat breakfast because of these reasons. It might be bad if we don't eat breakfast."
el621_7,93.47574321103733,88.01,87.06153846153846,89.51576055752527,95.18614855018761,88.01,88.51153846153846,90.56922900390869,"Hi, my name is Sehan Joe. Do you have anything that is special to you? Well, for me, there's this dog named Bigo, which I'm going to talk about for this 스피킹 contest. When I was 5 years old, I was very interested in puppies. since my dad is allergic to dogs, my mom bought me a puppy doll from the internet, which I named Bigo. Begol is so cuddly and cute, and likes to play imaginary role play, and also likes to play hide and seek. We have been together for about 3 years, and I take him with me everywhere I step school. There is one story why Begol is so special to me. I once had this scary dream of T-Rex chasing after me. But then, Bigel parted really loudly which made the lyrics run away from me. After having this dream, Bigel became a really important part of my life and flat with me ever since. I plan to be with him in the future too. Thank you."
el492_8,81.77649144836644,80.1,77.525,79.80049714945548,74.78881766381767,80.1,72.6625,75.85043922127255,"As I learned today, I want to share something really exciting with you. My dream, I want to be a doctor when I grow up. Being a doctor means helping people feel better when they are sick. Doctor works in hospital and clean it to take care of patients. They help people by giving them medicine and advice. Sometimes they give surgery too. They also need to be Practice their skills in medical school. And I am excited to learn about how our bodies works. I want to study hard and problem well in school to make my dream come true. My dreams of being a doctor makes me exciting about the future. Thank you for listening about my dreams."
el691_9,92.15515871892391,94.94,86.83076923076922,91.3086426498977,86.4152380952381,94.94,82.72,88.02507936507936,"Hey there, my name is 수지. Ever wonder why the weather changes? Well, the art has these gases around it called greenhouse gases. They're cool because they keep the temperature just right for living things. But if there are too many of these gases, like carbon dioxide made by people, the art gets warmer. Right now it's getting hotter and that's tough for animals and plants. We can do a few things to use less energy. Number one, remember to unplug stuff like TV's or computers when you're not using them and turn off the light too. Number 2, try walking or taking the 버스 instead of always riding in a car. Number 3, don't often freeze a lot. That helps save energy. Number 4, use their instead of the 엘리베이터 if you can. These small changes can help us a lot in the future, making ourselves better for everyone."
el154_9,80.14173530173531,90.8,78.41666666666666,83.11946732280066,81.87926680599094,90.8,77.41666666666666,83.36531115755254,"My hometown 광주. Hello, my name is Olivia. Today, I'm going to tell you about my hometown 광주 is become more beautiful and amazing place to spend my life. First of all, my hometown has family land. It's a good place for children to come to family land. The blue dragon train in family land is scary but it's also fun. I enjoy riding a people-sinking boat in the summer. I like Disneyland. 광주 National Science Museum has many science experiences and is fun. They're also making an experiment. I like science museums too. I love watching all the players play too. 광주 기아 챔피언 field. Great German rap parties are famous in Gyeongju, that's why I like the movie too. We have Mudeun Mountain where you can enjoy mountain climbing and 늘칠."
el640_9,96.15028998779,73.67,87.35,85.72342999593,95.40135363820897,73.67,85.27777777777777,84.78304380532892,"Helen Keller, the inspiration in my life. Hello, I'm Sophie. And I think you're just a little baby, but you cannot see, hear, or even talk. It would be a terribly miserable life, and that's how Helen Keller's life started. due to a heart fever, she lost her sight and hearing when she was only 2 years old. She was about to give up before she met Ms. Sullivan, who taught not only the language but also the matters that she should have throughout her life. With Sullivan's help, Helen Keller was able to learn how to speak and to read books, and these made her possible to get into college. When she grew up, she helped other people to overcome disability. And also that demonstration of opposing wires. She got over the difficulties and fear in a world where she couldn't hear or see, which is the reason why I respect her deeply. Like Helen Keller, even if I get into a really hard situation, I will never give up and try my best to overcome the hardship. Thank you so much for listening to my speech."
el155_9,74.52879718320895,86.12,72.06875,77.57251572773632,43.79450856683,86.12,68.02142857142857,65.97864571275285,"Hi, my name is Jihyeong, do you know Korea but Korea must be famous but it is 태권도, I really like 태권도, I am good at 태권도. And he enjoyed it too a lot them. I found 태권도 아카데미 in the front of my house and started going there as I was at the 유안 one year later I heard that is the 태권도 아카데미 we sell out to a demonstration team. Finally, at the visit of Stella at the demonstration team, I will choose not to. The team members eat you, my dream is to a 챔피언십, I wish because I wish to the 태권도 with 챔피언십, because I wish so glad I 태권도, I wish nervous, but I work hard and practice a lot, I wish so proud myself on my record. My dream is to 얻혀선 to the world-famous Julia 태권도 team. Will you dream? Thank you for listening."
el142_7,89.42920031378515,95.14,85.80000000000001,90.12306677126172,84.02279661696328,95.14,83.77777777777777,87.64685813158034,"Hello everyone, my name is Leo Nenko. I'm going to tell you a surprise news that I have, I wish I had a pet baby pig. Pigs are my favorite, because they are so cute. My friend says I'm real, because pigs are dirty, but the good thing about having a pet baby pig is I can't Play with it, I want to jump around with my baby pig, we can even play soccer together, the pig can be the 골키포, we can watch TV and eat snacks together, I can drink juice and eat 피자 and 치킨 with my baby pig. Pics will eat everything. We will have so much fun together, but a big problem is that pigs like mud. My mom won't like having a dirty house, she will get mad about my pig's mess. Pictures are my favorite though, I'm going to Imagine having a pet baby pet. I hope that I can get one for my birthday, I promised that I would never cook my pig for dinner and I would take good care of it. Thanks for listening."
el728_7,89.5827326839827,97.44,84.925,90.64924422799423,85.58204322132895,97.44,85.44285714285714,89.48830012139535,"Hello, my name is Sarah, what's your favorite Korean food? 갈비 김밥, today I want to tell you about my favorite food 비빔밥. Pip'n'Pops is a Korean dish with fries, vegetables, egg and meat. You mix everything with red pepper past. Why do I like Pip'n'Pops? I have 3 reasons. First, it has beautiful colors. Orange carrots, yellow and green zucchini and brown meat. It's like a rainbow in my bowl. second, 비빔밥 has many different ingredients. It's the perfect food for the diverse culture of Korea. For example, I go to school and study from Japan, China and the U.S. They make my school life fun and exciting. The different ingredients do the same for 비빔밥. Finally, 비빔밥 is delicious. Chef kids! The different flavors come together to make one amazing taste. Wow, I'm really hungry now. Do you want to have some 비빔밥 with me? Thank you very much."
el635_8,89.0386873684385,91.32,87.0576923076923,89.13879322537694,88.9080768216991,91.32,87.15,89.12602560723303,"Hello, fellow explorers! My name is Erin, but please call me a panda today, as I should pandaistic adventure as a panda. I've always wanted to be a panda, because they're cute and one of the most loved animals. So here comes my story of myself and my new pandaistic body. I'm going to compete with the giant pandas in the annual Bambu Olympics. These games offer exciting glimpses into a panda's life. First game is a race to see who can eat Bambu Star the fastest. Then a triathlon that includes swimming across the streams, running through the forest, and climbing the trees to the top. Last, who ever slides down the hill and reaches the finish line will be the winner. As the golden sun begin to set, I crew up with my 피아노 fans and drift off to Jimlund. Wishing we could spend more time with our panda friend Fubo, but that is a rule of panda diplomacy and it will help us to protect and dangerize animals. Maybe one day we'll all become pandas together. Thanks for listening and have a pandaistic day!"
el261_6,87.96764133302597,83.87,81.44615384615385,84.42793172639328,83.80107036257706,83.87,80.45555555555555,82.7088753060442,"Hello everyone, my name is Matt요. Today, I'm going to talk about fall. Fall this time, the leaves and cheese turn beautiful colors. Forest becomes the good shades of red, orange, brown and yellow. It is like nature is painting a beautiful picture. In the fall, I love to collect colorful leaves and pass them into a book. Another thing I love about fall is filling the crisp cool air when I am outdoorsy. It is perfect for wearing coldy sweaters. Being outdoorsy in the fall is the best. I love going for walks and hearing the crunch, crunch, crunch of a long leaves under my feet. It is so peaceful that I can sometimes 열, but singing or jimang, cheering in the teeth. fall is a wonderful season and my favorite time to be outside with my family. Thank you for listening."
el407_8,80.74022108843538,86.87,79.25357142857143,82.28793083900227,82.09258365162255,86.87,79.17777777777778,82.7134538098001,"The Olympics are more than just a sports event. They bring together people from all over the world, different countries, cultures and background. Even though the athletes compete again against each other. They also become friends. They want to respect each other, no matter what language they speak. When the Olympics happens, the homework washes. For a few weeks, we are all connected by the same excitement and joy. We cheer for our country, but we also cheer for the speech of sportsmanship. This speech is about fairness, respect, An understanding. It shows us that we can live together in peace even if we have differences. The Olympic games remind us that peace is possible. If athletes from different countries can come together in friendship, then maybe, just maybe, our letters can too. Thank you."
el574_8,81.32999163146224,86.77,76.52777777777777,81.54258980307999,80.93079310344827,86.77,74.88,80.86026436781609,"Today, I'd like to talk about my favorite 애니메이션 원피스. 원피스 is a popular animated series about a young pirate named Ralphie. He wants to find the greatest treasure called the 원피스 to become the pirate's king. Ralphie has a special power to stretch his body. Like rubber, because he ate a magical fruit. Lucky travel with his friends who each have unique skills and dreams. Through his travel, we can learn lessons about friendship, courage, and following dreams. In conclusion, one piece is loved not only for its history, But also for its important life lessons inspiring people with its message of adventure, homework and Perseverance."
el613_8,90.5022615728498,96.63,85.34230769230768,90.82485642171916,72.01840490797547,96.63,78.3,82.31613496932516,"Hello everyone, my name is Alice and I am in 3rd grade. Today, I want to talk about our Planet Earth. Did you know that Earth is getting very hot? This is a big problem for all of us. When it draw trash anywhere to make our lives easier, the trash comes back to us and makes our lives uncomfortable. Right now we have a lot of water, but by the year 2050, our country could be the number 1 country with water problems. This means we might not have enough water to drink or use. To stop this from happening, we need to start working now. We can read our trash, recycle more and saving water every day for example using new German bags or turning off the tap while brushing our teeth. If we tell our family and friends about this action more people can join in and help. Small actions can make a big difference. Let's work together to protect our art and our country. Thank you for listening."
el644_8,87.85001264167931,76.37,80.69722222222222,81.63907828796718,86.68106277598758,76.37,79.06428571428572,80.70511616342444,"Hello, my name is Sophiea. I'm in the second grade of elementary school. Today, I'll tell you about the most memorial trip I have been on. Last summer, I went to Malaysia. One of the landmarks I saw was the Twin Tower. It was big and cool. I experienced windrush and went on a fire flyer tour. I also swim a lot in the 호텔, it was fun! My mom bought me a pretty bag in the 쇼핑몰. I did not 실망 and 바꾸색, which are famous in Malaysia. They were sweet and delicious. I also ate the 위한 but it was not terrible. I was extremely happy to go to the kids' party and Make a Malaysia friend. I was able to experience the kind of the Malaysia people. I wanted to stay longer, but I had to come back to South Korea. If I get a chance next time, I would love to visit Malaysia again. Thank you so much for listening."
