id,Answer,Plagiarism score,Story score,Best similarity ID,Best similarity score
el607_8,"Hello everyone, my name is James.
Today, I want to talk about my favorite story and why I love reading.

Stories are really fun and important for all of us. When we read stories, we can imagine new places and meet interesting characters.
There are many types of stories. Some stories are funny, some are magical, and some teach us important lessons about life.

My favorite story is called Dog Man. It is a comic book, which means it has lots of pictures and speech bubbles.
The story is about a half dog, half man police officer who fights bad guys.
In one of the stories, the villain Petey the cat escapes from jail, but Dog Man is smart and catches him.
The chief always says, Good job, Dog Man. because he is a hero.

I really like Dog Man because he is both funny and brave.
He always tries to do what is right, and he never gives up even when things are hard.
When I read about his adventures, it makes me want to be brave and kind too.

I think reading stories helps us learn many things.
They show us how to solve problems, be kind to others, and use our imagination.

I hope you all read lots of fun stories too.
Thank you for listening to my speech.",LOW,30,el533_9,0.3530280790707552
el642_8,"Pochaco: The Cute and Cheerful Character

Today, I’m going to talk about my favorite 
character Pochaco.
Pochaco is a cute and friendly character from 
Sanrio, the same company that created Hello Kitty. She is a chubby girl with a round face, big eyes, 
and a cheerful smile. Pochaco loves to have fun, 
enjoy life, and try different tasty treats. She often wears casual clothes like T-shirts and shorts.

Pochaco is special because she represents fun 
and positivity. She loves hanging out with friends
and always has a happy attitude. That’s why 
people like her for her bright colors and 
easy-going personality.

You can find Pochaco on many products, like toys, stationery, and clothes. Her cheerful design makes these items popular with both kids and adults. And by having items with its design, it reminds us to 
enjoy life and be happy. Overall, she brings joy and smiles to everyone who sees her.
",LOW,10,el640_9,0.25987579380123427
el526_9,"원고제출 김다은

Hello, my name is Da Eun it is pleasure to meet you.
Today I want to introduce my favorite food which is Tteokbokki.
Tteokbokki is the food that I really love to eat.
I will tell you how to make Tteokbokki today.
Before you make, you need some ingredients such as rice cake,
fish cake and red pepper sauce.
To make Tteokbokki you need to have a pot.
Here are the steps, you should follow
First, put water in the pot and boil.
Second, put red pepper sauce in the water and add some sugar and red pepper powder.
When the water starts to boil, you can add rice cake and fish cake.
Lastly, you can put some boiled eggs and scalion to make it more delicious.
If you don't like spicy food, you can put cheese on the top.
So, this is my special recipe to make Tteokbokki.
Isn't it easy
You should follow my recipe to make Tteokbokki
Thank you for listening.",LOW,0,el552_9,0.23170180335150162
el686_9,"Pikachu: The Electric Pokémon Everyone Loves

Let me discuss about Pikachu, which is my favorite.

Pikachu is one of the most famous Pokémon characters with bright yellow fur and a lightning bolt-shaped tail. Pikachu is an Electric-type Pokémon, which means it can generate and control electricity. It has big round cheeks that store electricity, letting it use powerful moves like ""Thunderbolt.""

Pikachu is special because of its friendly and lively personality. And it represents friendship, adventure, and fun, showing that even small creatures can have amazing abilities and make a big impact. Therefore I think Pikachu’s charm and exciting adventures make it a favorite character.
",LOW,10,el641_7,0.30922128199293686
el172_8,"Hi ! I'm Edwin and today I'm going to talk about my 
favorite subject in school. 
My favorite subject in school is PE, or Physical Education. I love PE because it is so much fun and exciting. 
I enjoy exercising and PE class gives me the chance 
to do that while having a great time.
 In PE,  we play many different games like basketball,
baseball, and soccer. We also do running and jumping rope, which are some of my favorite activities. 
Every day is different, and that makes it exciting because you never know what we will do next.
 I always look forward to PE because it's a break from sitting in class, and I get to move around and stay active. 
  Also, my PE teacher is very kind and caring. She always makes sure everyone is included and having fun. 
We even get to learn new games that I didn't know before, which is really cool. 
  This is why  I love PE class. It's a time to be active, have fun with friends, and learn something new every day.",LOW,20,el477_7,0.23924067294789703
el139_7,"My Daily Routine

Hello, I’m So Min Bang. I’m 8 years old. Today, I will tell you about all of the things that I do when I am not at school. I like to make cookies. I make lemon cookies with my dad. They are so yummy. I do my homework everyday because I am a good student.  When I have free time, I read comic books, listen to music, and paint pictures. I can paint colorful pictures of my family very well.
I also play board games and table tennis. I play with my mom and dad. I like to win.

 Hooray hooray! School’s out for the day! Time to go home. Come with me. Let’s go home and play. Hooray hooray!

Let’s play a board game. Let’s watch TV and listen to music. Choose a comic book and let’s read it together. It’s so fun! There are so many things to do after I do my homework. And it is more fun to do them with friends and family.

Thank you for listening.
",LOW,20,el265_7,0.41924469240699225
el154_9,"My home town Gwangju
Hello my name is Oliver. Today
 I am going to tell you about my hometown Gwangju is become more 
beatiful and amazing place to spend my life First of all my hometown has
Family land it's a good place for children to come to Family land 
The blue Dragon train in Family land is scary but it's also fun 
i enjoy ride a hippo sinking boat in the summer.
i'm like Family land. Gwangju Natinal science
Museum has many science experiences and is fun.
There's also making and experimenting 
I ilke science museums too I love watching all the players play at
Gwangju kia champions Field 
Grillde short rib patties are famous in Gwangju 
That's why I like tteok-galbi too we have mudeung mountain 
where you can enjoy mountain climbing and nature.",LOW,30,el704_9,0.27621177655369034
el618_8,"For the speaking contest, I’m going to talk about legos which is my favorite toy. When I was 5 years old, I saw my dad browsing the Lego site on the computer and got interested in lego right away. When I turned into 6 years old, I got my first own lego which I played with my little sister. But after playing with it 10 times, I lost them which made me unhappy. When I became 7 years old, the LegoLand Korea Resort first opened. Since I was very interested in lego, I visited there right away. In LegoLand there were movie theaters and places where we can make legos. Since it was so much fun visiting there, I still love to visit LegoLand to this day. The reason I love legos is because I can make everything with legos. When I say everything, it literally means everything because I can make statue, house and even buildings! Even though  there are some hard times making legos since it needs patience and time, when I finish making legos I feel a sense of accomplishment and feel proud of myself. I plan to keep playing with legos in the future! Thank you.",LOW,70,el621_7,0.21736994977927887
el545_8,"My Favorite Sports

Hello ladies and gentlemen. My name is Seunghee Yoon. I really like to exercise, so I want to tell you all about the sports activities that I like to do.  

First, I love to play dodgeball. I often play with my best friend. I am very good at dodgeball, but my friend is even better, so he usually wins.

Next, I enjoy riding my bicycle. I ride my bicycle every day. I mostly ride around my home with friends or I go to the bike path next to the river. 

Finally, my favorite sport is badminton. My dream is to be a badminton player. I really like to go to the badminton courts with my best friend. While he might beat me in dodgeball, I always win at badminton.  It feels great to see myself get better and better after lots of practice.

I like exercise because it is good for my body.
I work out a lot and it makes me healthy.

Thank you for listening.
",LOW,20,el454_9,0.2958800385357281
el644_8,"Hello. My name is Sophia. 
I am in the second grade of elementary school.
Today, I will tell you about the most memorable trip
I have been on.
Last summer, I went to Malaysia.
One of the landmarks I saw was the Twin Tower. 
It was big and cool.
I experienced wind rap and went on a firefly tour. 
I also swam a lot in the hotel. It was fun.
My mom bought me a pretty bag in Shopping mall.
I ate Nashirmak and Bakute, which are famous in Malaysia.
They were sweet and delicious.
I also ate durian, but it smelled terrible.
I was extremely happy to go to the Kids Park and make a Malaysian friend.
It was able to experience to kindness of the Malaysian people.
I wanted to stay longer, but I had to come back to South Korea. 
If I get a chance next time, I'd love to visit Malaysia again.
Thank you so much for listening.",LOW,80,el546_9,0.3330106128930464
el403_8,"My House
Hello everyone. My name is Joo AH Lee.
Welcome to my house. I love this place more than anywhere in the world. Let me show you around and you will see why my house is great.
First, I have a bedroom.
My teddy bear is in the toy box. 
The pillow is on the bed. It is soft and white. 
My books are on the book shelf.
The mini sofa is behind the bed.
My doll is in the closet.
Next, we have a study room. There is a big desk and I read books here.
The comic books are behind the desk.
Over there is my mom’s bedroom. There is a massage chair in her room.
There is a plant behind the curtains.
I like the plant because it makes our house beautiful and fresh.
There is a bathroom across from the study room and another small bathroom next to my mom’s room.
There is a hallway between the study room and the entrance.

I like my house a lot because it is very comfortable and nice.
Thank you for listening.
",LOW,20,el275_9,0.5240346320307127
el116_9,"Hello, everyone my name is seo eun.
I really like to watch Disney movies these days. I especially love Frozen and Wish the new
movie from Disney.
I enjoy the amazing stories,creativity,imagination, storytelling, colors and everything.
The music also captivates me.
I used to go to an English academy,
but, I wasn't really  interested in  learning English there.
While my friends like K-pop, I prefer practicing Disney lines and singing along with the movie soundtracks.
And this is how I started to enjoy learning English.
let me try acting out a scene from Frozen.
Elsa Elsa it's me, Anna your sister who didn't mean to make you freeze the summer
 I'm sorry. It's all my fault.
snow, it had to be snow,  she couldn't have had
 tropical magic that covered the fjords 
in white sand, and warm.
Fire yes.
Cold.
How was it  Was it okay
I hope that someday I can sing a Disney soundtrack, just like Ahn Yu-jin, from IVE.
dreams start from small things.
and I believe in mine.
Thank you for listening to my litte courage.",LOW,60,el704_9,0.2534267325559782
el261_6,"Fall and Harvest.

Hello everyone, my name is Matthew.

Today, I am going to talk about fall. Fall is a beautiful season. During this time, the leaves on the trees turn beautiful colors. Forests become filled with shades of red, orange, brown, and yellow. It is like nature is painting a beautiful picture.

In the fall, I love to collect colorful leaves and press them into a book.

Another thing I love about fall is feeling the crisp, cool air when I am outdoors. It is perfect for wearing cozy sweaters!

Being outdoors in the fall is the best. I love going for walks and hearing the ""crunch, crunch, crunch"" of fallen leaves under my feet. It is so peaceful that I can sometimes hear birds singing or chipmunks chittering in the trees. Fall is a wonderful season and my favorite time to be outside with my family.

Thank you for listening.
",LOW,30,el281_8,0.19402183892440403
el728_7,"Amazing Bowl of Bibimbap

Hello, my name is Seulah Kim. What’s your favorite Korean food? Galbi? Gimbap? Today, I want to tell you about my favorite food, bibimbap.
  
Bibimbap is a Korean dish with rice, vegetables,     egg, and meat. You mix everything with red pepper paste.

Why do I like bibimbap? I have three reasons. First, it has beautiful colors: orange carrots, yellow and  green zucchini, and brown meat. It’s like a rainbow in my bowl! 

Second, bibimbap has many different ingredients.  It’s the perfect food for the diverse culture of          Korea. For example, I go to school with students     from Japan, China, and the US. They make my        school life fun and exciting. The different                   ingredients do the same for bibimbap. 

Finally, bibimbap is delicious. Chef’s kiss! The         different flavors come together to make one           amazing taste. 

Wow, I’m really hungry now. Do you want to have   some bibimbap with me? Thank you very much. 
",LOW,20,el491_9,0.18270722858710825
el620_9,"Hello, My name is Rebecca. Today I'll talk about the importance of reading. As I read a lot of books for a while, I could feel the various effects of reading. I'd like to share three main things among them.
First, reading books can develop our linguistic skills. Just a year ago, I didn't enjoy reading. As I had difficulties in areas such as grammar and reading, I started to read books. And as a result, I was able to make up for what I lacked and my writing ability improved.
Second, reading helps us to improve our concentration. Paying attention to the story to follow along helps our brain stay focused for longer periods of time. The more we practice reading, the better we get at focusing on other things, like schoolwork or even sports.
Lastly, reading allows us to have broader knowledge. When we read books in various fields, we can discover new facts that we didn't learn at school. The more you read, the more knowledge you gain. It makes it easier to have fun conversation with classmates.
Reading is a good daily habit! Even a few pages of reading can help us focus better, learn more, and become smarter.
Thank you!",LOW,0,el572_9,0.49448063150821625
el698_8,"Should people eat breakfast?
Mostly all people in the world eat breakfast. Or they eat brunch. However some people state that it is okay to skip breakfast. I believe we shouldn't.
These reasons that I want to say would state why we should eat breakfast. First energy, second focusing, and lastly for hungriness.
First, people need energy in the morning when people wake up.  But, some people doze off and have a little bit of energy. When we wake up we have plenty of energy, but when we doze off we get cut off energy. So we need breakfast to fill up our energy and to wake up.
 Second we need breakfast to focus. If we don’t eat any food our heads might be filled with only food thoughts! So if we take a test, we might fail it. We might get bad grades. Small things cause big trouble in the future.
 Lastly we might suffer from hungriness. If we get hungry in school we mostly say, “Teacher, I’m hungry!”. Then the teacher would be annoyed. But, if it happens several times the teacher would be mad. Also it can disturb other classmates. It is okay to be hungry when it is close to lunch time but if  not then no.
In conclusion, we should eat breakfast. It is because of energy loss, loss of focus, and we might suffer from hungriness. These are bad because we might get scolded from our teacher or parents. We need to eat breakfast because of these reasons. It might be bad if we don’t eat breakfast.",LOW,0,el613_8,0.22257089972254254
el477_7,"jHello. everyone! My name is June. 
Today, I want to talk about my favorite sport  soccer. 
Soccer is a fun sport played with a round ball on a big field. 
Two teams try to score goals by kicking the ball into the other team’s net.  
I love soccer because it’s fun and exciting. I play soccer with my friends during recess.
 Playing soccer with my friends is always fun and we get to work together as a team.
. I love the teamwork and strategy involved in the game. 
Playing soccer with my team has taught me how to cooperate and support others.
Soccer is not just about winning. It’s about having fun and working together.
My favorite part of soccer is making a great pass or scoring a goal. 
Soccer is an exciting sport that keeps me moving and having fun.
My favorite player is Messi, and I want to be as good as him someday. 
I also enjoy watching soccer games on TV and cheering for my favorite teams with my dad.
Soccer is a great way to make friends and enjoy the outdoors. 
And playing soccer helps me stay strong and healthy.
Thank you for listening. 
",LOW,20,el575_9,0.4585363243135635
el191_9,"My Summer Vacation
Hello, my name is Harang Seo. What do you like to do during summer vacation? I had a great summer vacation this year. I went fishing and snorkeling on Jeju Island. 
On the first day of our trip, we arrived at the hotel and checked in. 
On the second day, we went to a pool villa where there was a nice swimming pool. 
Later, I spent two days in a house in the countryside.  I swam in the sea and caught a blue crab. On the last day, I went fishing on a fishing boat, but I couldn't catch any fish. We moved to a new place. There weren’t any fish but there were several jumping whales. 
After fishing, I played and ate nice food all evening. 
At 5:30 a.m. the next day, I went back to Cheongju. I arrived home at 9:59 pm. I took a shower and brushed my teeth then fell asleep right away. I was so tired. 
It was such an amazing trip. I can’t wait to travel again.
Thank you for listening.
",LOW,70,el694_8,0.3374432341002268
el580_9,"윤혜준

Hello, my name is Jun and let me introduce the sea today  

There are many kinds of fish in the sea. There are about 20,000 kinds of fish living in the sea.

Also if you look at the sea, there are many corals. Inside of the coral, there are white herons living. White herons are also called Nemo.

Sea is divided into different parts. and now I want to tell you about different types of sea.

First is the deep sea. In the deep sea, there is a fish called angler fish. It is one of the most popular deep sea fish that everyone knows about. Normally, deep sea fish look scary and they  are big.  

But in the tropical sea, most fish are small and they have cute appearance. Also they have vivid colors. The most popular tropical fish is called Goopy. They are very small and some people raise them at home.

Also in the cold sea, tuna and bluefin live. Probably, we eat many fish from the cold sea. In addition, craters and seaweed live in the cold sea too.

Isn't it very interesting to know about our sea! Our sea is a really amazing place!  ",LOW,0,el623_7,0.37136394163972736
el559_8,"My Little Jobs
Hello, my nane is Oliver. I am 10 years old and I am in the 3rd grade. Today, I am going to talk about my little jobs. To begin with, I get up at 7 o'clock in the morning. Then, I make my bed because it is my job to keep my own room clean. Next, I brush my hair and teeth before going to school. I always like to help my mom around the house so, I set up the table for breakfast. Of course, also help do the dishes after we eat breakfast together. Then, I pack my school bag by myself and go to school. After school, I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I even read a lot of books at home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep in my room. I am glad I can do all my little jobs by myself.",LOW,40,el454_9,0.9767515943793497
el661_8,"Hello, my name is Lee Ha Rin.
Today, I want to share how I felt like Kkamnyang after reading the book The Cat Problem Solver. 
In the story, Kkamnyang is a clever cat who
helps everyone in the village. After reading about his adventures, I wanted to be like him and make a difference. One day at school, my friend was 
very upset because she lost her favorite pencil, 
so I thought, “What would Kkamnyang do?”
Inspired by Kkamnyang, I started searching it 
everywhere. After looking around, I finally found the pencil hidden under some papers
in the corner of the classroom. When I handed 
the pencil back to my friend, her big smile made me feel so happy. I learned that we can all be 
like Kkamnyang by helping others and solving 
problems, no matter how big or small they are. 
Thank you so much for listening.
",LOW,70,el620_9,0.18753297298401939
el142_7,"My Strange Wish
Hello everyone! My name is Liam Nemcko. I am going to tell you a surprising wish that I have. I wish I had a pet pig. Baby pigs are my favorite because they are so cute. But my friends say I’m weird because pigs are dirty.
But the good thing about having a pet baby pig is I can play with it. I want to jump around with my baby pig. We can even play soccer together. The pig can be the goalkeeper. We can watch TV and eat snacks together. I can drink juice and eat pizza and chicken with my pet pig because pigs will eat anything. We will have so much fun together.

But a big problem is that pigs like mud. My mom won’t like having a dirty house. She would get mad about my pig’s mess. 

Pigs are still my favorite, though. I’m going to imagine having a pet baby pig. I hope that I can get one for my birthday.  I promise that I would never cook my pig for dinner and I would take good care of it.

Thanks for listening.                                                                          ",LOW,80,el265_7,0.23403234797242534
el553_7,"Hello, Everyone. 
My name is Alexander. 
I am 8.
I go to samsung elementary school.
Today, I will talk about nintendo.
Nintendo is game machine.
It is small and light.
I have red and blue nintendo.
I have 20 games.
My favorite game is 'Miitopia'
Miitopia is fighting game.
It is very fun and easy.
I make me in game. 
I am good at ' one piece ' game.
It is Japanese game.
It is fighting game.
I do it with friends.
I want more nintendo chips.
I want splatoon 2.
I will ask daddy and mummy.
I love my nintendo.
Thank you for listening, Good bye.",LOW,10,el265_7,0.23078311379814428
el676_6,"Three Things I Can't Live Without 

There are three things I can’t live without. First, I can’t live without my family. They love and support me every day. Whether I need help with my homework or just want to play, my family is always there for me.

Second, I can’t live without my friends. We play games, go on adventures, and help each other. Friends are important because they make every day better and less lonely.

Finally, I can’t live without my favorite books. Books take me to new worlds and let me learn interesting things.

In conclusion, my family, friends, and books are the three things I can't live without. They make my life joyful and full of adventures, and I’m thankful for them every day.",LOW,20,el139_7,0.22236386356683563
el155_9,"I Am Good at Taekwondo

Hi, my name is Chaeyoung. Do you know about Korea's most famous sport? It is Taekwondo. I reaIIy like Taekwondo. I am good at Taekwondo and have enjoyed it for a long time. I found a Taekwondo academy in front of my house and started going there when I was 8 years old. One year later, I heard that the Taekwondo academy will select students for a demonstration team. Finally, on the day of selecting the demonstration team, I was chosen as one of the team members. It was my dream to be chosen, so I was very happy. I went to the Taekwondo World Championships because I was so good at taekwondo. I was nervous, but I worked hard and practiced a lot. I was so proud of myself for all of my hard work. My dream is to be chosen for the worId-famous Korean Taekwondo team. What is your dream?
Thanks for listening.
",LOW,70,el546_9,0.22884099298162086
el399_41,"My Favorite Animal

Hello, everyone!
Today, I want to talk about my favorite animal. My favorite animal is the dog. Dogs are very friendly and smart. They can run fast and love to play with people. Some dogs are big, and some are small. I like small dogs because they are cute and easy to carry.

Dogs help people in many ways. Some dogs help blind people by guiding them. Others help farmers by taking care of sheep. Dogs also make people happy because they love to cuddle and give lots of love.

I hope one day I can have my own dog. I would take good care of it and play with it every day. Thank you for listening to my speech!",LOW,0,el265_7,0.32568317706285677
el704_9,"Hello everyone. I'm Ain. I'm 10 years old.
My favorite to visit is Disney-land in LA.
I want to tell you, why I selected this place.
First it was my first abroad travel with my family.
The second, there is the wonderful rides and food in Disney-land.
The third reason is that got to buy a aladdin character doll for my best friend.
And last reason is that my favorite character mickey mouse.
I had fun and great memories that will last forever from Disney-land.
I would never forgot that is why Disney-land is my favorite place.
When I remember that, I feel happy.
Thank you for listening.",LOW,60,el154_9,0.27621177655369034
el412_7,"Magic is All Around Us! 

Hi, everyone! I'm Stella and today I want to tell you about my most favorite thing ever. Magic! 

Magic is like a supper cool trick that makes you go, ""Wow!"" It's like when you see a rabbit appear out of thin air, or when colorful ribbons fly around like they're dancing. 

You know what's the best part? Magic is all around us. It's in the stars that shine so bright at night, in the rainbows after the rain, and in the giggles of my friends when we play together. 
Magic fills our hearts with joy and happiness, like a warm hug from a unicorn!

And guess what. We can do magic, too!
With our imagination, we can become brave wizards and create our own magical adventures. 
We can ride on the back of flying dragons and explore enchanted castles!

So, let's believe in the magic all around us. 
Let's see the world with wonders and let our imagination soar high like a magical kite. 

Let's make magic every day by being kind and spreading love like a sprinkle of magic. 
Let's make this world a magical place for everyone.
 
Thank you for listening to my speech. 
I hope it made you feel the magic in your heart too!",LOW,60,el690_7,0.45165852083827285
el269_8,"	Hello, everyone. It’s known for being sweet. It is made from cocoa beans and loved by all ages. Guess what is it? It’s a Chocolate. 

  When you enjoy a piece of chocolate, you’re not just tasting something yummy. It’s like giving your body superhero power! Chocolate has special stuff called antioxidants that help keep you strong and healthy.

  But that’s not all—chocolate is brain fuel too! It can actually help you think faster and remember things better. So, if you’re stuck on a tricky math problem, a little bit of dark chocolate might just help you figure it out.

  And here’s something fun: when you take a bite, it’s like a little party in your mouth! Chocolate has ingredients that make you feel happy. Serotonin is like a tiny happiness messenger that makes you feel calm and good, almost like getting a big hug. Endorphins are like little superheroes that cheer you up and make you feel even better.

  So, go ahead, grab some chocolate, and remember—you’re having superpower! Thanks for listening, and have a sweet day! 
",LOW,0,el265_7,0.20405753609494895
el265_7,"Hello everyone. I’m Sophia. I’m 8 years old.
Today, I will tell you about all of the things that I like.
I like to make cookies. I make delicious chocolate cookies. You should try them.  
Next, I like to play games. I always play Nintendo on the weekend with my sister. We play Nintendo sports and Minecraft together.
I like dogs because they’re so cute. I really want a pet dog but my mom says I can’t have one yet. I really want a small, white dog. 
I like to watch TV. My favorite show is ‘We Bare Bears’. It is so funny. I also listen to music when I have free time. I enjoy listening to all kinds of music.
Of course, I love food. My favorite foods are pizza and spaghetti. My dream is to be a cook, so I want to learn how to make pizza and spaghetti. I usually eat cereal for breakfast. It is easy to make.

Most of all, I love my family. They are so nice and we do so much together. They help me with my homework everyday and listen to me when I want to talk.

Thank you for listening. Bye! 


",LOW,20,el139_7,0.41924469240699225
el407_8,"The Olympic Games and World Peace

Hello everyone,

My name is Nayun, Kim and today I want to talk about how the Olympic Games can bring world peace.
The Olympics are more than just a sports event. They bring together people from all over the world-different countries, cultures, and backgrounds. Even though the athletes compete against each other, they also become friends. They learn to repect each other, no matter where they come from or what language they speak.
When the Olympics happen, the whole world watches. For a few weeks, we are all connected by the same excitement and joy. We cheer for our countries, but we also cheer for the spirit of sportsmanship. This spirit is about fairness, respect, and understanding. It shows us that we can live together in peace, even if we have differences.
The Olympic Games remind us that peace is possible. If athletes from different countries can come together in friendship, then maybe, just maybe, our world leaders can too.
Thank you.",LOW,0,el533_9,0.1843088749484293
el546_9,"My Trip to Chicago

Hello, my name is Seung-jin. This summer, I traveled to the USA for the first time. First, I went to the airport, and I was very curious because there were so many people going to the USA. The flight to Chicago was hard because it took 14 hours. When I arrived in Chicago, I went to my grandmother’s friend's house. I spent a month there.  The next day was the best day. I got on the train and went to downtown Chicago. I bought many souvenirs there. I was so impressed by all of the huge buildings. I ate hamburgers and tried some famous ice cream, so I was full. My favorite part of the whole trip was seeing downtown. It was so different from my home in Korea, but I found a Korean mart there where I could buy Korean food. That was surprising and helped me to feel less homesick. 

My first trip to the USA was a wonderful experience and I was glad that American children were kind to me. I hope I can go again soon.

Thank you for listening.

",LOW,70,el644_8,0.3330106128930464
el378_6,"Excting swimming pool experience 
                                              with  my dad.

I went to the swimming pool with my dad.
In the wave pool, I thought the waves 
would make me go to the shore because 
they were so strong.
I rode the water slide too.
When I rode the water slide, the water was cool.
Playing in the water with my dad was such a precious time.",LOW,80,el462_7,0.23014388768011054
el690_7,"Hello everyone! 
My name is Harry.
This month I'm going to talk about my favorite kinds of magic. 
My favorite magic is magic through the ring magic. 
That trick is there's small hole in the ring.
And the second one is dice boom magic. That trick is there's small magnets there. 
The third magic is that thumb is lit with light. The trick has a small light inside the thumb-shaped frame.
Thank you for listening. ",LOW,10,el412_7,0.45165852083827285
